30000089	-1217.911865	10.417796	-676.985229
30000090	-1190.171875	13.537357	-671.526917
30000091	-1171.716431	17.989004	-700.532471
30000092	-1174.273438	21.072784	-687.029114
30000093	-1251.227905	-7.949873	-694.928894
30000094	-1188.669189	9.398061	-675.357666
30000095	-1174.2323	20.239218	-691.783508
30000096	-1210.041382	-16.617477	-679.454773
30000097	-1262.392822	0.676031	-701.404785
30000098	-1179.477783	26.565533	-691.725098
30000099	-1058.184082	11.449051	-618.648926
30000100	-1010.484924	48.975395	-612.498657
30000101	-1002.434753	59.359283	-618.051331
30000102	-1028.101929	-48.258678	-579.59967
30000103	-1072.854614	31.923172	-594.006104
30000104	-1046.477905	15.43061	-607.88324
30000105	-1037.720581	27.431641	-636.648865
30000106	-1016.693665	7.409143	-596.371277
30000107	-997.389587	70.828171	-597.642578
30000108	-992.337341	38.790653	-654.845154
30000109	-1014.433472	27.817099	-593.320312
30000110	-1008.25415	-5.494837	-591.50061
30000111	-1044.068481	57.008366	-656.996399
30000112	-1078.54895	21.173208	-560.414734
30000113	-1059.324219	-18.187193	-603.760559
30000114	-995.613281	-14.977304	-640.114319
30000115	-1081.504517	44.647301	-592.693359
30000116	-1052.683228	-16.345255	-647.784363
30000117	-1036.075317	25.161646	-629.718994
30000118	-1058.460693	39.149181	-652.374939
30000119	-1050.526489	24.7509	-665.798706
30000120	-1118.082397	16.647015	-701.397278
30000121	-1111.967773	21.083347	-713.800537
30000122	-1131.37207	8.620846	-708.704224
30000123	-1140.282349	10.697137	-710.857178
30000124	-1124.686523	10.375628	-709.796265
30000125	-1132.202271	21.146339	-720.137939
30000126	-1119.459229	27.131479	-689.383057
30000127	-1129.609009	22.438204	-697.314941
30000128	-1142.24353	27.269056	-695.611511
30000129	-1133.302002	22.757784	-708.137756
30000130	-1144.50293	20.188536	-712.785461
30000131	-1144.924561	14.697208	-711.779419
30000132	-1143.9104	28.376062	-698.480835
30000133	-1138.409668	29.642475	-710.211426
30000134	-1124.745972	16.184942	-706.369446
30000135	-1141.525879	16.43788	-711.133789
30000136	-1130.427612	15.133002	-710.281189
30000137	-1122.775879	18.244526	-707.057068
30000138	-1120.480225	20.963907	-714.138184
30000139	-1141.231201	16.189116	-700.569763
30000140	-1131.267456	22.672243	-709.279602
30000141	-1146.309326	17.958067	-712.570618
30000142	-1114.116211	10.550323	-718.249023
30000143	-1127.59082	17.838875	-707.552185
30000144	-1134.349243	20.408562	-715.183899
30000145	-1107.275146	37.703819	-611.357239
30000146	-1074.969116	16.181383	-603.676697
30000147	-1139.963135	5.376953	-624.677185
30000148	-1150.341187	21.402349	-643.149231
30000149	-1141.114502	29.265516	-631.198608
30000150	-1111.760254	8.619506	-618.823792
30000151	-1105.274292	-4.527476	-630.515503
30000152	-1108.663818	7.555508	-620.661743
30000153	-1110.807495	33.970161	-653.642334
30000154	-1104.708008	8.117621	-663.235352
30000155	-1150.817505	33.290119	-636.406555
30000156	-1103.381226	18.023888	-621.022888
30000157	-1120.12793	-14.365167	-642.600098
30000158	-1119.414673	3.13043	-625.083679
30000159	-1103.331055	40.980263	-652.99054
30000160	-1148.589966	15.706778	-620.197205
30000161	-1097.068359	20.783421	-654.421143
30000162	-1080.8479	35.538731	-621.659546
30000163	-1107.316528	23.497524	-631.87384
30000164	-1081.215576	20.352743	-664.842957
30000165	-1081.184326	-8.088791	-637.34906
30000166	-1076.938232	25.538164	-652.99646
30000167	-1121.169434	0.900306	-611.538452
30000168	-1093.131836	-5.744884	-646.896973
30000169	-1144.451782	28.051077	-641.728821
30000170	-1128.085815	61.885136	-699.515808
30000171	-1118.960327	48.099735	-688.73877
30000172	-1133.880981	33.961224	-672.340027
30000173	-1128.04248	18.390835	-683.68811
30000174	-1111.048828	32.848732	-666.531616
30000175	-1137.327637	33.100471	-675.18689
30000176	-1139.974609	46.673431	-669.325012
30000177	-1115.925537	51.201931	-670.935486
30000178	-1124.938965	52.222126	-669.190247
30000179	-1130.966431	24.624968	-673.759033
30000180	-1137.774292	25.771955	-679.668518
30000181	-1137.247559	40.975212	-673.451721
30000182	-1085.40332	54.128082	-670.657654
30000183	-1158.635742	36.076588	-682.726196
30000184	-1140.180176	61.358658	-687.919983
30000185	-1105.861328	46.419724	-681.716064
30000186	-1104.911743	43.256931	-663.930176
30000187	-1133.127197	40.723293	-697.940979
30000188	-1134.299194	40.141315	-690.300781
30000189	-1148.99292	42.855793	-682.295044
30000190	-1110.13916	49.461987	-688.455139
30000191	-1193.879272	41.673035	-646.8703
30000192	-1174.713623	17.556152	-622.483582
30000193	-1220.326172	35.365582	-635.274048
30000194	-1210.570068	63.672153	-618.074402
30000195	-1238.19873	35.715294	-652.79425
30000196	-1177.790527	16.605259	-647.612854
30000197	-1182.162964	28.140781	-651.313049
30000198	-1234.398315	52.466175	-629.92981
30000199	-1217.782959	29.352232	-616.158081
30000200	-1209.790039	14.709584	-642.67218
30000201	-1232.742554	26.374779	-622.764954
30000202	-1193.8573	-1.188072	-653.698059
30000203	-1241.902222	38.984749	-654.776062
30000204	-1194.926147	20.19912	-644.531494
30000205	-1205.519043	37.926624	-649.188599
30000206	-1174.846436	17.873699	-657.628845
30000207	-1238.227783	30.995974	-666.984131
30000208	-1224.262573	33.952473	-652.913818
30000209	-1220.888428	22.738113	-660.8396
30000210	-1242.024414	52.238914	-625.777039
30000211	-1213.382324	33.742508	-656.317749
30000212	-1186.014648	30.707651	-649.380432
30000213	-1188.283447	37.094799	-628.885803
30000214	-1180.755127	11.312204	-638.757751
30000215	-1207.76001	49.04179	-641.016174
30000216	-1214.790527	21.705494	-674.514343
30000217	-1236.286011	46.495594	-659.653442
30000218	-1208.940918	36.101608	-644.827942
30000219	-1156.782837	19.16065	-708.019409
30000220	-1150.825439	10.141917	-708.123657
30000221	-1160.487061	15.041344	-709.34491
30000222	-1148.825317	13.501348	-710.711365
30000223	-1138.750366	5.669639	-708.407593
30000224	-1160.182251	20.809143	-707.284119
30000225	-1143.284058	7.251224	-708.050354
30000226	-1157.585938	27.432119	-713.424316
30000227	-1162.445679	16.959715	-707.632263
30000228	-1154.037964	9.099537	-713.327087
30000229	-1152.438843	20.437895	-711.947632
30000230	-1153.47522	21.334661	-710.797791
30000231	-1135.295044	10.85157	-718.367615
30000232	-1155.488159	26.79043	-698.606812
30000233	-1162.359009	16.482227	-708.310791
30000234	-1152.201294	9.159331	-701.928467
30000235	-1154.471802	4.057695	-724.462891
30000236	-1149.092041	12.760701	-709.634644
30000237	-1164.19165	24.162663	-709.160828
30000238	-1163.888428	21.919559	-700.375244
30000239	-1159.828613	23.936579	-716.0849
30000240	-1136.696655	4.783237	-707.476074
30000241	-1222.214355	-8.271039	-568.497559
30000242	-1245.723755	-12.363666	-605.298828
30000243	-1244.339233	27.162043	-629.064697
30000244	-1225.927246	58.695103	-604.535706
30000245	-1238.93689	12.488551	-587.402771
30000246	-1246.372314	-36.565987	-627.737183
30000247	-1204.481201	16.721123	-588.217957
30000248	-1251.835815	5.468618	-635.348999
30000249	-1212.245117	-12.394569	-582.735413
30000250	-1201.896362	-2.234622	-581.573547
30000251	-1234.457275	5.250167	-571.009949
30000252	-1229.679321	-13.123738	-623.994385
30000253	-1276.794922	26.675333	-598.806152
30000254	-1278.821777	-2.236724	-654.395752
30000255	-1296.924805	-20.419205	-594.499084
30000256	-1218.288696	-9.728401	-618.461853
30000257	-1257.474609	-13.377713	-660.467896
30000258	-1287.496216	-15.026539	-574.544495
30000259	-1211.689697	-25.064713	-595.878235
30000260	-1262.856934	45.256916	-592.629517
30000261	-1269.452637	26.689892	-590.792358
30000262	-1223.989502	36.66584	-595.538757
30000263	-1182.274902	60.011082	-686.96344
30000264	-1168.932861	49.009846	-697.526367
30000265	-1184.565918	34.805744	-697.564636
30000266	-1188.793335	46.409218	-714.590759
30000267	-1156.98291	44.901878	-698.258728
30000268	-1197.374512	37.741013	-678.77771
30000269	-1201.988647	48.757954	-688.977844
30000270	-1166.88855	37.735435	-697.479492
30000271	-1177.2323	43.463734	-709.148315
30000272	-1210.316772	50.217785	-680.15863
30000273	-1158.876587	68.354416	-707.18866
30000274	-1161.166748	78.30262	-682.201111
30000275	-1168.075928	32.891792	-693.701416
30000276	-1169.96228	45.114372	-682.950684
30000277	-1173.972534	46.669189	-702.99115
30000278	-1191.785645	33.285145	-701.909485
30000279	-1189.606934	38.670582	-701.838013
30000280	-1159.442993	42.882019	-703.990479
30000281	-1183.275513	35.119354	-686.60791
30000282	-1137.91687	23.211512	-727.637024
30000283	-1150.384644	35.280491	-706.28595
30000284	-1152.759766	28.512079	-716.302673
30000285	-1142.048828	24.431177	-721.019226
30000286	-1146.891235	20.351326	-715.456909
30000287	-1151.799927	34.05291	-734.430725
30000288	-1154.786255	31.858984	-722.751892
30000289	-1150.956543	29.90057	-725.602478
30000290	-1150.187744	27.954681	-727.51062
30000291	-1145.169678	32.84697	-725.860535
30000292	-1158.122925	32.782112	-720.709106
30000293	-1154.172363	40.798927	-734.694641
30000294	-1146.052612	20.241901	-716.669434
30000295	-1154.738281	32.424576	-719.253357
30000296	-1150.78125	37.885391	-717.125977
30000297	-1144.824463	28.573103	-730.951599
30000298	-1157.084717	28.923359	-719.520874
30000299	-1138.458862	24.482401	-724.435913
30000300	-1149.536377	27.297714	-727.893372
30000301	-1225.470581	113.469368	-580.380066
30000302	-1191.076294	9.675575	-443.925873
30000303	-1254.666748	31.183907	-551.31665
30000304	-1241.703369	-95.418533	-573.636475
30000305	-1268.870972	-42.246563	-537.03125
30000306	-1290.167969	70.628159	-555.724121
30000307	-1173.527588	59.191147	-501.86911
30000308	-1185.940552	56.722385	-416.580505
30000309	-1231.922241	4.420035	-490.537231
30000310	-1251.668579	13.40735	-533.411377
30000311	-1213.99707	-64.42617	-561.891418
30000312	-1271.992554	-50.172794	-555.587585
30000313	-1256.435791	5.291814	-534.18335
30000314	-1196.816528	34.589027	-378.100037
30000315	-1253.129883	-27.463949	-479.118225
30000316	-1238.466309	-4.831059	-481.126923
30000317	-1191.388184	32.868416	-438.38031
30000318	-1226.082397	-58.784458	-548.665527
30000319	-1204.240356	53.446129	-486.057281
30000320	-1257.832886	146.352005	-620.22168
30000321	-1237.464111	119.42411	-615.717957
30000322	-1236.723022	75.294113	-570.960205
30000323	-1176.05249	-35.290287	-559.954529
30000324	-1220.703003	27.841452	-734.945129
30000325	-1200.716309	22.532114	-711.603394
30000326	-1216.211548	20.178808	-712.434143
30000327	-1203.411377	20.984426	-712.67627
30000328	-1215.759399	33.693336	-712.597839
30000329	-1216.011597	33.975582	-731.757446
30000330	-1211.046875	57.970806	-717.752136
30000331	-1208.199097	15.420309	-700.058044
30000332	-1225.67627	34.271259	-730.707397
30000333	-1206.396362	45.254677	-736.332275
30000334	-1230.828247	22.50334	-710.530701
30000335	-1215.419312	43.655285	-720.85321
30000336	-1201.745972	37.595108	-738.801147
30000337	-1218.531982	51.742138	-700.29895
30000338	-1208.90625	35.571766	-713.18457
30000339	-1203.222168	35.269623	-709.49823
30000340	-1210.165283	38.492691	-701.478455
30000341	-1192.713013	34.603813	-703.59314
30000342	-1112.229858	30.903961	-734.503174
30000343	-1115.378662	29.487135	-724.816162
30000344	-1122.358765	34.187263	-728.220642
30000345	-1119.10083	26.244329	-742.880859
30000346	-1130.384888	27.117723	-734.155762
30000347	-1126.430786	38.821404	-736.455139
30000348	-1127.074585	31.187408	-722.932495
30000349	-1121.25	25.634457	-737.039185
30000350	-1132.713257	19.374567	-725.682678
30000351	-1123.5	28.713432	-738.790649
30000352	-1126.678955	34.765568	-747.085938
30000353	-1126.654541	26.750725	-738.720276
30000354	-1134.905762	10.905203	-730.993896
30000355	-1125.948853	24.039366	-725.888367
30000356	-1112.787109	28.545565	-716.55957
30000357	-1127.674805	23.209164	-736.853821
30000358	-1118.987427	37.693398	-746.45166
30000359	-1109.873657	36.707527	-736.218445
30000360	-1130.701904	18.180273	-746.999268
30000361	-1135.909302	26.691429	-727.825745
30000362	-1188.750854	143.593155	-745.254272
30000363	-1195.203247	109.214012	-722.429443
30000364	-1179.513306	102.047539	-795.03894
30000365	-1204.838989	177.358582	-749.260498
30000366	-1201.027588	89.243675	-732.960449
30000367	-1175.88916	89.369087	-735.226501
30000368	-1190.259644	109.691338	-796.6922
30000369	-1192.213623	111.32608	-801.293152
30000370	-1224.77478	97.209129	-768.992004
30000371	-1216.992432	86.261673	-761.639404
30000372	-1212.69397	86.666382	-772.480225
30000373	-1212.095215	92.540596	-765.900269
30000374	-1184.055786	116.717567	-726.937683
30000375	-1208.213989	90.58625	-736.295532
30000376	-1201.697632	118.795738	-795.542053
30000377	-1224.929688	109.000343	-779.786194
30000378	-1260.515625	137.081116	-735.229553
30000379	-1194.892578	91.666275	-762.928162
30000380	-1229.504517	118.686203	-753.079163
30000381	-1198.112305	116.000847	-752.675537
30000382	-1160.137329	101.057663	-768.494202
30000383	-1174.516724	94.763451	-713.75
30000384	-1240.164917	12.209575	-698.359863
30000385	-1242.605469	23.817055	-706.107117
30000386	-1227.881836	13.750099	-698.805725
30000387	-1235.797363	36.447243	-692.590515
30000388	-1224.803589	21.659639	-685.504333
30000389	-1261.645142	27.707279	-712.853088
30000390	-1252.088135	30.888639	-689.38031
30000391	-1261.509033	42.394348	-692.109802
30000392	-1245.373901	34.35133	-703.011108
30000393	-1245.893066	39.504307	-682.669495
30000394	-1246.026611	12.343615	-730.379089
30000395	-1248.239624	33.63406	-684.747864
30000396	-1251.252197	46.755474	-689.547241
30000397	-1219.551147	13.20561	-696.507019
30000398	-1268.260132	15.807773	-707.801697
30000399	-1239.800049	20.057602	-694.479492
30000400	-1255.889648	27.202541	-701.321289
30000401	-1247.481445	4.312808	-704.517578
30000402	-1160.742798	38.186295	-774.193542
30000403	-1171.834595	44.073437	-781.833862
30000404	-1180.725342	23.732035	-778.903198
30000405	-1173.438354	34.605301	-781.591248
30000406	-1171.158203	43.909615	-777.117004
30000407	-1180.86377	34.887325	-779.927612
30000408	-1176.700073	40.495056	-784.121094
30000409	-1169.183472	31.758284	-778.095886
30000410	-1168.875977	32.466442	-786.361023
30000411	-1170.74939	45.770031	-774.9729
30000412	-1173.417847	45.298008	-779.054688
30000413	-1162.882446	28.367785	-774.547485
30000414	-1162.714233	38.86198	-770.496826
30000415	-1169.719238	44.181656	-783.797424
30000416	-1171.654175	46.089108	-776.51001
30000417	-1169.91626	37.92511	-769.189819
30000418	-1169.623169	40.437195	-783.543945
30000419	-1169.689697	38.268856	-779.62085
30000420	-1171.145752	37.406101	-781.698242
30000421	-1161.282837	34.528416	-773.6922
30000422	-1171.337402	40.556335	-770.592285
30000423	-1156.794312	57.097885	-779.005066
30000424	-1152.487427	50.549557	-776.929993
30000425	-1153.37085	53.315624	-770.697693
30000426	-1156.794922	53.904217	-779.342529
30000427	-1157.94519	48.406727	-772.221802
30000428	-1150.278809	51.573009	-770.493469
30000429	-1157.094482	54.576546	-773.740784
30000430	-1156.74292	57.146141	-779.757324
30000431	-1154.207886	49.005451	-776.665039
30000432	-1149.690918	55.275753	-774.068237
30000433	-1152.920044	48.731159	-783.302185
30000434	-1158.196289	51.505192	-778.924622
30000435	-1157.169922	46.185722	-772.392395
30000436	-1156.420654	50.53513	-784.735962
30000437	-1160.243408	52.312164	-775.771484
30000438	-1156.375854	48.138691	-780.015686
30000439	-1158.998413	50.471561	-771.961975
30000440	-1158.726074	45.761101	-776.578064
30000441	-1158.380615	51.87933	-775.936218
30000442	-1151.895386	44.792099	-771.671814
30000443	-1131.97522	48.53318	-767.282227
30000444	-1135.809082	42.74514	-774.380432
30000445	-1130.845947	48.727142	-773.449707
30000446	-1129.495117	46.543713	-767.617432
30000447	-1133.401855	43.833969	-775.287231
30000448	-1143.417725	41.568623	-773.235352
30000449	-1136.564575	45.352009	-776.62262
30000450	-1140.098022	42.378899	-770.881042
30000451	-1136.968506	42.646049	-772.050293
30000452	-1138.146851	42.277145	-774.805054
30000453	-1141.599121	36.79467	-777.780273
30000454	-1142.348145	44.227741	-769.472839
30000455	-1137.651489	42.782784	-783.029785
30000456	-1133.758545	46.230831	-768.050049
30000457	-1138.21106	42.726608	-765.476379
30000458	-1139.4021	47.805138	-773.099731
30000459	-1140.382446	48.04892	-772.969849
30000460	-1138.265137	46.253166	-765.517639
30000461	-1163.667114	51.16629	-776.433838
30000462	-1162.705078	46.921307	-777.090881
30000463	-1163.034302	47.91037	-777.865234
30000464	-1163.673828	51.849373	-778.511047
30000465	-1166.666016	44.664322	-774.744202
30000466	-1161.728638	44.692211	-775.676575
30000467	-1164.777222	44.588848	-773.401123
30000468	-1168.124634	50.646278	-776.935608
30000469	-1167.044434	48.381603	-780.836731
30000470	-1162.030884	51.517376	-779.19165
30000471	-1163.650757	50.084953	-780.687378
30000472	-1168.069336	46.385677	-780.672913
30000473	-1163.650879	47.06242	-777.747253
30000474	-1163.199707	50.474873	-776.466858
30000475	-1164.309082	50.339779	-781.967651
30000476	-1163.454346	47.021961	-775.346375
30000477	-1166.289429	51.910412	-776.000916
30000478	-1162.321777	50.698727	-774.407593
30000479	-1061.811523	59.55154	-773.023376
30000480	-1044.540649	46.727783	-736.107971
30000481	-1075.960815	44.875355	-743.122009
30000482	-1057.829224	49.721684	-772.869507
30000483	-1069.758423	46.878662	-762.881714
30000484	-1051.123901	67.627449	-767.443604
30000485	-1061.03186	50.48951	-772.379761
30000486	-1061.942261	31.348211	-769.042969
30000487	-1050.270386	62.758518	-763.055176
30000488	-1073.377808	60.705372	-760.789185
30000489	-1062.984009	36.082985	-748.572266
30000490	-1064.656982	48.506859	-748.477844
30000491	-1047.909546	49.832142	-744.593628
30000492	-1069.079102	51.600254	-764.68457
30000493	-1029.695312	56.070625	-770.982788
30000494	-1071.546875	58.990471	-745.736511
30000495	-1066.656738	43.524017	-777.658447
30000496	-1030.220947	60.796719	-769.682678
30000497	-1175.479858	54.074306	-758.736084
30000498	-1171.289673	49.967033	-763.873169
30000499	-1177.772339	55.700584	-764.841675
30000500	-1167.937866	61.720783	-767.94696
30000501	-1170.692993	52.217136	-761.865112
30000502	-1171.530762	56.587677	-765.791443
30000503	-1167.50061	52.382061	-766.358582
30000504	-1169.904663	52.720291	-763.235596
30000505	-1171.721558	60.395893	-763.609375
30000506	-1170.213501	55.402718	-765.195618
30000507	-1166.865601	51.409485	-766.469849
30000508	-1162.279297	57.519096	-761.905823
30000509	-1175.127441	47.769028	-765.777405
30000510	-1171.151367	54.349903	-758.040161
30000511	-1172.178955	55.653812	-765.603943
30000512	-1166.2052	56.599838	-766.806091
30000513	-1169.558472	59.495155	-768.012939
30000514	-1175.794434	52.276306	-764.543518
30000515	-1175.145264	52.931625	-765.306885
30000516	-1177.737061	53.707314	-764.683228
30000517	-1167.114502	55.737057	-766.084412
30000518	-1172.028198	54.683189	-768.452271
30000519	-1173.633179	52.465839	-763.870605
30000520	-1176.442383	53.577148	-761.87677
30000521	-1172.307251	58.593391	-767.136902
30000522	-1177.622681	51.739025	-761.75769
30000523	-1175.690308	66.638245	-764.058228
30000524	-1166.561646	53.851013	-758.507874
30000525	-1175.165039	57.332294	-764.56073
30000526	-1168.220703	50.873234	-760.688477
30000527	-1175.679688	53.486408	-763.335266
30000528	-1168.072388	52.097675	-760.39563
30000529	-1135.161133	40.562004	-787.39093
30000530	-1164.369141	39.164837	-797.530151
30000531	-1148.237671	44.558014	-786.650513
30000532	-1147.293945	26.625971	-808.584351
30000533	-1145.626099	34.257385	-792.780884
30000534	-1162.233276	43.349487	-785.723938
30000535	-1158.455811	43.572639	-782.744385
30000536	-1157.363037	42.623287	-799.146912
30000537	-1142.417969	34.968113	-811.519897
30000538	-1137.889893	39.574841	-787.573975
30000539	-1155.546265	43.276485	-798.815979
30000540	-1153.915405	43.843395	-791.551331
30000541	-1162.564453	44.20042	-794.133118
30000542	-1150.735718	42.078415	-792.280334
30000543	-1145.722168	27.92527	-794.288025
30000544	-1140.643433	30.242121	-786.974365
30000545	-1157.220703	49.248074	-793.428101
30000546	-1149.087158	37.294678	-798.109192
30000547	-1126.896118	-5.96892	-781.448975
30000548	-1134.140869	26.168467	-790.276001
30000549	-1122.074463	25.647594	-793.712769
30000550	-1124.359497	-2.238782	-767.291626
30000551	-1094.97998	32.639694	-830.10791
30000552	-1118.046997	33.329571	-816.307007
30000553	-1109.965698	16.437475	-768.08905
30000554	-1126.679321	28.673735	-784.627747
30000555	-1100.919067	42.758953	-786.044617
30000556	-1122.161621	40.46069	-782.526611
30000557	-1107.276611	30.923508	-771.329102
30000558	-1132.542603	27.346527	-778.675842
30000559	-1114.53833	39.709053	-802.468506
30000560	-1111.523682	11.924094	-794.73053
30000561	-1090.109985	-6.808846	-783.450745
30000562	-1096.62915	38.523258	-785.365906
30000563	-1131.146729	27.079168	-793.360413
30000564	-1123.55835	25.807814	-823.815674
30000565	-1124.529907	43.997097	-789.23053
30000566	-1098.861328	36.193939	-792.674866
30000567	-1107.450806	37.818081	-812.070007
30000568	-1164.87561	40.467545	-824.279724
30000569	-1186.410889	47.106022	-841.32074
30000570	-1215.623169	40.339607	-866.943481
30000571	-1149.78894	59.435997	-829.047424
30000572	-1163.969971	12.343777	-844.251099
30000573	-1190.694458	26.228251	-878.472168
30000574	-1169.537964	56.191532	-834.350464
30000575	-1173.33606	28.993902	-843.059204
30000576	-1183.393433	54.165211	-852.45343
30000577	-1132.026123	35.137604	-853.558594
30000578	-1136.153198	48.789726	-838.063416
30000579	-1168.971191	49.067043	-816.932922
30000580	-1113.713989	41.614002	-858.885193
30000581	-1168.813721	71.730652	-827.320068
30000582	-1144.057251	23.102692	-840.739624
30000583	-1146.704346	29.687489	-825.249207
30000584	-1163.543213	57.668571	-817.682251
30000585	-1169.289795	37.941074	-852.401184
30000586	-1162.346069	58.049728	-844.048096
30000587	-1141.321411	7.919073	-827.635742
30000588	-1193.260986	43.482548	-862.344788
30000589	-1137.603394	362.093323	-444.8302
30000590	-1149.494019	259.263031	-496.338104
30000591	-1077.456543	159.674286	-540.348816
30000592	-1262.713867	208.311615	-612.31427
30000593	-1135.764038	188.698898	-376.898132
30000594	-1093.659668	346.612854	-625.168884
30000595	-1142.853638	160.976746	-561.45575
30000596	-1113.641113	264.988037	-389.47467
30000597	-1123.893066	266.975861	-409.929718
30000598	-1127.591187	336.970245	-447.247498
30000599	-1102.686646	334.216949	-550.445496
30000600	-1046.884644	292.392303	-474.60025
30000601	-1130.995972	250.964569	-324.864197
30000602	-1377.467163	224.94046	-325.455872
30000603	-1386.749512	235.035233	-278.747711
30000604	-1308.301514	67.954453	-411.179047
30000605	-1188.988892	105.856354	-472.537994
30000606	-1291.121216	261.824158	-380.875336
30000607	-1252.827393	83.513634	-542.263367
30000608	-1384.200317	224.777573	-323.099365
30000609	-1232.917358	120.158424	-421.516754
30000610	-1193.422729	256.731873	-477.250061
30000611	-1225.438232	70.766182	-419.140656
30000612	-1290.720459	176.758423	-436.128082
30000613	-1271.7677	92.161743	-503.150299
30000614	-1190.105713	190.809921	-445.701019
30000615	-1212.49707	224.71138	-374.794434
30000616	-1402.627808	237.69632	-378.240387
30000617	-1242.660767	165.114532	-538.855286
30000618	-1278.072998	217.815048	-410.159515
30000619	-1023.367859	111.42469	-167.838028
30000620	-1122.205444	-50.658867	-160.173187
30000621	-1117.94104	-6.757843	-205.144455
30000622	-1088.866455	-43.635342	-285.728363
30000623	-1094.477417	-31.772964	-280.744751
30000624	-996.840332	49.785961	-81.389488
30000625	-1145.784058	26.331579	-199.803864
30000626	-1021.516968	87.727104	-161.994736
30000627	-1122.291504	63.812538	-211.855881
30000628	-1130.765625	23.647051	-142.378799
30000629	-1033.061768	15.886941	-82.79702
30000630	-1074.586182	-25.572172	-272.370911
30000631	-1021.965271	66.843628	-164.187195
30000632	-1060.933716	18.345604	-168.406555
30000633	-1153.826782	2.068819	-151.483932
